2.000000000000000000e+00
7.273861976750549316e+10
3.900638732297620392e+10
2.811603105547091293e+10
1.152600000000000079e-23
1.000000000000000000e+00
3.049999999999999933e-01
2.051000000000000156e+00
2.000000000000000000e+00
4.155229433242163181e+09
1.336401238294360399e+09
8.632645899097841978e+08
1.152600000000000079e-23
1.000000000000000000e+00
3.049999999999999933e-01
2.051000000000000156e+00
3.000000000000000000e+00
1.454772395199566650e+11
7.801277462865139771e+10
5.623206209187483215e+10
1.152600000000000079e-23
1.000000000000000000e+00
3.049999999999999933e-01
2.051000000000000156e+00
3.000000000000000000e+00
8.310456055276857376e+09
2.672800897858166695e+09
1.726529414948588371e+09
1.152600000000000079e-23
1.000000000000000000e+00
3.049999999999999933e-01
2.051000000000000156e+00
4.000000000000000000e+00
2.182158592394151611e+11
1.170191619014636841e+11
8.434809309524096680e+10
1.152600000000000079e-23
1.000000000000000000e+00
3.049999999999999933e-01
2.051000000000000156e+00
4.000000000000000000e+00
1.246568264433534050e+10
4.009200524434641838e+09
2.589794206954886913e+09
1.152600000000000079e-23
1.000000000000000000e+00
3.049999999999999933e-01
2.051000000000000156e+00
5.000000000000000000e+00
2.909544805136166992e+11
1.560255497540246582e+11
1.124641249679084778e+11
1.152600000000000079e-23
1.000000000000000000e+00
3.049999999999999933e-01
2.051000000000000156e+00
5.000000000000000000e+00
1.662090920074510193e+10
5.345600117932916641e+09
3.453058965975411415e+09
1.152600000000000079e-23
1.000000000000000000e+00
3.049999999999999933e-01
2.051000000000000156e+00
6.000000000000000000e+00
3.636931017548389282e+11
1.950319375735756531e+11
1.405801568076752014e+11
1.152600000000000079e-23
1.000000000000000000e+00
3.049999999999999933e-01
2.051000000000000156e+00
6.000000000000000000e+00
2.077613572652413559e+10
6.681999677300356865e+09
4.316323692007290840e+09
1.152600000000000079e-23
1.000000000000000000e+00
3.049999999999999933e-01
2.051000000000000156e+00
7.000000000000000000e+00
4.364317229623370361e+11
2.340383253575912781e+11
1.686961886134119873e+11
1.152600000000000079e-23
1.000000000000000000e+00
3.049999999999999933e-01
2.051000000000000156e+00
7.000000000000000000e+00
2.493136221923872375e+10
8.018399203754316330e+09
5.179588385062114716e+09
1.152600000000000079e-23
1.000000000000000000e+00
3.049999999999999933e-01
2.051000000000000156e+00
8.000000000000000000e+00
5.091703441368336182e+11
2.730447131087129517e+11
1.968122203861381836e+11
1.152600000000000079e-23
1.000000000000000000e+00
3.049999999999999933e-01
2.051000000000000156e+00
8.000000000000000000e+00
2.908658867893690491e+10
9.354798697185377121e+09
6.042853045218710899e+09
1.152600000000000079e-23
1.000000000000000000e+00
3.049999999999999933e-01
2.051000000000000156e+00
8.000000000000000000e+00
5.905874323868976717e+03
-4.678029510015232518e+04
1.061157570670079731e+05
1.152600000000000079e-23
1.000000000000000000e+00
3.049999999999999933e-01
2.051000000000000156e+00
9.000000000000000000e+00
5.819089652782841797e+11
3.120511008268947144e+11
2.249282521258980713e+11
1.152600000000000079e-23
1.000000000000000000e+00
3.049999999999999933e-01
2.051000000000000156e+00
9.000000000000000000e+00
3.324181510572819138e+10
1.069119815766003418e+10
6.906117672473846436e+09
1.152600000000000079e-23
1.000000000000000000e+00
3.049999999999999933e-01
2.051000000000000156e+00
9.000000000000000000e+00
1.258671259319373530e+04
-9.278507840024957841e+04
2.130091717297838186e+05
1.152600000000000079e-23
1.000000000000000000e+00
3.049999999999999933e-01
2.051000000000000156e+00
